date,id,value
2012-03-30 11:00:01,2148,103.0
2012-03-30 12:00:01,2149,106.0
2012-03-30 13:00:01,2150,106.0
2012-03-30 14:00:01,2151,104.0
2012-03-30 15:00:01,2152,99.0
2012-03-30 16:00:01,2153,99.0
2012-03-30 17:00:01,2154,100.0
2012-03-30 18:00:01,2155,103.0
2012-03-30 19:00:01,2156,107.0
2012-03-30 20:00:01,2157,116.0
2012-03-30 21:00:01,2158,109.0
2012-03-30 22:00:01,2159,100.0
2012-03-30 23:00:01,2160,97.0
2012-03-31 00:00:01,2161,94.0
2012-03-31 01:00:01,2162,92.0
2012-03-31 02:00:01,2163,87.0
2012-03-31 03:00:01,2164,85.0
2012-03-31 04:00:01,2165,80.0
2012-03-31 05:00:01,2166,83.0
2012-03-31 06:00:01,2167,85.0
2012-03-31 07:00:01,2168,94.0
2012-03-31 08:00:01,2169,106.0
2012-03-31 09:00:01,2170,118.0
2012-03-31 10:00:01,2171,125.0
2012-03-31 11:00:01,2172,127.0
2012-03-31 12:00:01,2173,128.0
2012-03-31 13:00:01,2174,127.0
2012-03-31 14:00:01,2175,120.0
2012-03-31 15:00:01,2176,114.0
2012-03-31 16:00:01,2177,103.0
2012-03-31 17:00:01,2178,111.0
2012-03-31 18:00:01,2179,112.0
2012-03-31 19:00:01,2180,110.0
2012-03-31 20:00:01,2181,116.0
2012-03-31 21:00:01,2182,105.0
2012-03-31 22:00:01,2183,95.0
2012-03-31 23:00:01,2184,94.0
